,payment_id,invoice_id,issued_date,status,amount
45523,45523,91020,2015-11-28,2,94
45524,45524,91018,2015-12-01,2,922
45525,45525,91021,2015-11-09,1,240
45526,45526,91023,2015-12-05,1,586
45527,45527,91022,2015-11-09,1,194
45528,45528,91001,2015-12-02,3,248
45529,45529,91002,2015-11-15,2,407
45530,45530,91004,2015-11-22,3,591
45531,45531,91008,2015-11-28,3,190
45532,45532,91012,2015-12-02,1,705
45533,45533,91014,2015-12-02,2,1
45534,45534,91016,2015-11-09,1,585
45535,45535,91028,2015-11-15,1,491
45536,45536,91030,2015-11-28,1,369
45537,45537,91031,2015-11-24,3,504
45538,45538,91033,2015-11-13,3,662
45539,45539,91034,2015-11-20,2,39
45540,45540,91035,2015-12-05,2,761
45541,45541,91036,2015-11-22,2,671
45542,45542,91038,2015-11-23,3,700
45543,45543,91039,2015-11-10,2,850
45544,45544,91040,2015-11-21,2,82
45545,45545,91043,2015-11-24,3,148
45546,45546,91045,2015-11-30,1,603
45547,45547,91047,2015-11-10,3,790
45548,45548,91048,2015-12-01,2,471
45549,45549,91049,2015-11-11,1,349
45550,45550,91050,2015-11-14,1,729
45551,45551,91052,2015-11-27,2,882
45552,45552,91055,2015-12-04,3,422
45553,45553,91058,2015-12-01,3,821
45554,45554,91062,2015-12-04,3,937
45555,45555,91066,2015-11-12,3,618
45556,45556,91070,2015-11-26,3,650
45557,45557,91071,2015-11-16,3,584
45558,45558,91072,2015-11-24,2,946
45559,45559,91073,2015-11-17,1,225
45560,45560,91074,2015-11-21,3,883
45561,45561,91075,2015-11-25,2,654
45562,45562,91077,2015-12-07,3,34
45563,45563,91079,2015-11-22,2,590
45564,45564,91081,2015-11-25,1,518
45565,45565,91083,2015-11-10,2,604
45566,45566,91084,2015-12-08,2,544
45567,45567,91090,2015-11-11,3,126
45568,45568,91094,2015-12-03,2,22
45569,45569,91098,2015-12-08,2,863
45570,45570,91102,2015-11-13,2,729
45571,45571,91101,2015-11-11,2,65
45572,45572,91103,2015-11-26,2,687
45573,45573,91108,2015-11-19,2,13
45574,45574,91111,2015-12-06,2,231
45575,45575,91112,2015-12-07,2,353
45576,45576,91121,2015-11-10,3,580
45577,45577,91114,2015-11-11,1,198
45578,45578,91126,2015-11-27,3,557
45579,45579,91115,2015-11-21,3,7
45580,45580,91132,2015-11-11,2,81
45581,45581,91118,2015-11-25,2,365
45582,45582,91135,2015-12-07,2,233
45583,45583,91120,2015-11-24,1,750
45584,45584,91122,2015-11-28,2,807
45585,45585,91124,2015-11-16,1,246
45586,45586,91145,2015-11-23,3,946
45587,45587,91146,2015-11-25,3,705
45588,45588,91137,2015-11-28,1,823
45589,45589,91138,2015-12-06,2,839
45590,45590,91139,2015-11-29,1,424
45591,45591,91141,2015-11-11,2,994
45592,45592,91143,2015-12-08,2,57
45593,45593,91149,2015-12-06,1,849
45594,45594,91154,2015-11-21,2,949
45595,45595,91156,2015-11-18,1,491
45596,45596,91157,2015-11-11,3,181
45597,45597,91171,2015-12-06,2,160
45598,45598,91173,2015-11-30,1,688
45599,45599,91177,2015-11-09,3,7
45600,45600,91179,2015-11-22,3,649
45601,45601,91162,2015-11-15,1,884
45602,45602,91181,2015-11-12,1,701
45603,45603,91165,2015-11-18,2,90
45604,45604,91167,2015-11-22,2,715
45605,45605,91168,2015-11-29,2,96
45606,45606,91169,2015-12-02,3,455
45607,45607,91170,2015-11-20,1,48
45608,45608,91172,2015-11-30,3,369
45609,45609,91174,2015-11-09,1,886
45610,45610,91180,2015-11-21,1,367
45611,45611,91182,2015-11-16,1,302
45612,45612,91186,2015-11-26,1,770
45613,45613,91187,2015-12-05,1,754
45614,45614,91188,2015-11-16,1,392
45615,45615,91189,2015-11-22,2,150
45616,45616,91190,2015-12-07,1,899
45617,45617,91191,2015-11-23,1,786
45618,45618,91194,2015-11-13,3,853
45619,45619,91195,2015-12-05,1,702
45620,45620,91197,2015-11-12,1,680
45621,45621,91198,2015-11-14,2,471
45622,45622,91220,2015-12-02,1,407
45623,45623,91200,2015-11-11,3,32
45624,45624,91222,2015-11-12,3,903
45625,45625,91201,2015-11-22,3,256
45626,45626,91202,2015-11-19,2,172
45627,45627,91203,2015-12-07,3,85
45628,45628,91206,2015-11-19,1,57
45629,45629,91209,2015-12-02,3,263
45630,45630,91210,2015-11-17,1,467
45631,45631,91212,2015-11-28,3,787
45632,45632,91217,2015-12-09,3,378
45633,45633,91227,2015-11-22,1,293
45634,45634,91229,2015-12-08,3,144
45635,45635,91231,2015-12-04,1,355
45636,45636,91233,2015-11-16,1,601
45637,45637,91225,2015-11-26,1,14
45638,45638,91235,2015-11-18,1,696
45639,45639,91228,2015-11-13,2,445
45640,45640,91230,2015-11-23,2,24
45641,45641,91234,2015-11-14,2,858
45642,45642,91236,2015-12-02,2,925
45643,45643,91240,2015-11-19,1,536
45644,45644,91242,2015-11-09,3,384
45645,45645,91244,2015-11-26,3,318
45646,45646,91246,2015-12-02,1,263
45647,45647,91247,2015-12-04,3,869
45648,45648,91251,2015-12-09,2,956
45649,45649,91252,2015-11-17,3,98
45650,45650,91253,2015-11-24,3,235
45651,45651,91256,2015-12-07,3,594
45652,45652,91261,2015-11-24,2,831
45653,45653,91263,2015-11-28,3,972
45654,45654,91265,2015-11-27,2,246
45655,45655,91267,2015-11-24,2,783
45656,45656,91262,2015-11-11,3,36
45657,45657,91264,2015-11-09,3,547
45658,45658,91268,2015-11-14,1,556
45659,45659,91269,2015-11-12,1,39
45660,45660,91270,2015-11-10,3,805
45661,45661,91272,2015-11-21,1,755
45662,45662,91273,2015-11-27,1,886
45663,45663,91274,2015-11-29,3,367
45664,45664,91275,2015-11-17,1,239
45665,45665,91278,2015-12-02,1,979
45666,45666,91280,2015-11-13,1,125
45667,45667,91281,2015-12-06,2,343
45668,45668,91282,2015-12-05,2,110
45669,45669,91283,2015-11-11,3,481
45670,45670,91284,2015-11-28,3,920
45671,45671,91285,2015-11-23,2,343
45672,45672,91287,2015-11-29,1,651
45673,45673,91288,2015-11-19,3,596
45674,45674,91289,2015-11-17,1,120
45675,45675,91290,2015-11-26,3,173
45676,45676,91293,2015-11-21,3,657
45677,45677,91294,2015-11-29,2,869
45678,45678,91295,2015-11-19,2,987
45679,45679,91296,2015-11-23,3,139
45680,45680,91297,2015-11-20,2,242
45681,45681,91298,2015-11-11,3,797
45682,45682,91301,2015-11-27,3,499
45683,45683,91302,2015-11-10,2,793
45684,45684,91303,2015-11-18,2,966
45685,45685,91304,2015-11-21,3,398
45686,45686,91312,2015-11-14,2,861
45687,45687,91316,2015-11-19,2,38
45688,45688,91320,2015-11-20,2,657
45689,45689,91329,2015-12-03,2,759
45690,45690,91332,2015-11-11,2,728
45691,45691,91334,2015-12-03,2,250
45692,45692,91338,2015-11-16,2,881
45693,45693,91346,2015-11-29,1,397
45694,45694,91347,2015-11-09,3,419
45695,45695,91348,2015-12-04,3,432
45696,45696,91349,2015-11-13,3,253
45697,45697,91350,2015-12-06,2,721
45698,45698,91355,2015-11-17,2,753
45699,45699,91358,2015-11-26,3,981
45700,45700,91359,2015-11-10,1,976
45701,45701,91361,2015-12-06,2,591
45702,45702,91363,2015-12-09,3,867
45703,45703,91364,2015-11-09,1,284
45704,45704,91305,2015-12-02,2,963
45705,45705,91307,2015-11-12,3,795
45706,45706,91309,2015-11-12,2,560
45707,45707,91325,2015-11-15,1,188
45708,45708,91331,2015-11-11,2,735
45709,45709,91333,2015-12-09,3,801
45710,45710,91335,2015-11-14,2,202
45711,45711,91337,2015-12-02,3,241
45712,45712,91381,2015-11-10,3,299
45713,45713,91386,2015-11-22,2,715
45714,45714,91311,2015-11-23,1,841
45715,45715,91315,2015-12-06,1,155
45716,45716,91317,2015-11-21,3,702
45717,45717,91341,2015-12-05,1,859
45718,45718,91342,2015-11-21,3,478
45719,45719,91367,2015-12-09,1,34
45720,45720,91368,2015-12-02,1,422
45721,45721,91369,2015-12-02,1,317
45722,45722,91375,2015-11-24,1,449
45723,45723,91376,2015-11-12,1,958
45724,45724,91385,2015-11-13,2,463
45725,45725,91388,2015-11-16,3,168
45726,45726,91391,2015-12-08,3,720
45727,45727,91379,2015-11-19,2,250
45728,45728,91398,2015-11-13,3,848
45729,45729,91400,2015-11-16,1,602
45730,45730,91402,2015-11-21,3,338
45731,45731,91403,2015-11-12,1,194
45732,45732,91404,2015-11-10,1,473
45733,45733,91407,2015-11-29,3,425
45734,45734,91410,2015-11-17,1,921
45735,45735,91411,2015-11-12,2,368
45736,45736,91412,2015-11-17,1,732
45737,45737,91413,2015-11-23,2,703
45738,45738,91414,2015-11-11,3,279
45739,45739,91416,2015-12-07,2,169
45740,45740,91420,2015-11-16,3,589
45741,45741,91425,2015-11-28,2,166
45742,45742,91430,2015-11-14,1,534
45743,45743,91432,2015-11-17,1,508
45744,45744,91433,2015-12-09,3,685
45745,45745,91434,2015-11-23,1,58
45746,45746,91435,2015-12-03,2,266
45747,45747,91437,2015-11-26,1,344
45748,45748,91438,2015-11-11,2,796
45749,45749,91440,2015-11-19,3,50
45750,45750,91442,2015-11-20,3,415
45751,45751,91447,2015-12-09,2,782
45752,45752,91449,2015-11-23,2,910
45753,45753,91457,2015-12-07,3,615
45754,45754,91459,2015-11-27,1,145
45755,45755,91462,2015-11-10,2,326
45756,45756,91464,2015-11-23,2,56
45757,45757,91465,2015-12-06,2,241
45758,45758,91466,2015-12-05,3,479
45759,45759,91468,2015-11-21,2,490
45760,45760,91451,2015-11-28,1,664
45761,45761,91428,2015-11-14,2,363
45762,45762,91429,2015-11-18,2,156
45763,45763,91473,2015-12-07,1,379
45764,45764,91474,2015-11-20,3,96
45765,45765,91476,2015-11-22,1,572
45766,45766,91478,2015-12-05,2,375
45767,45767,91480,2015-12-09,1,207
45768,45768,91482,2015-11-25,3,670
45769,45769,91487,2015-11-15,3,361
45770,45770,91490,2015-11-28,2,496
45771,45771,91493,2015-12-02,3,144
45772,45772,91495,2015-12-03,3,61
45773,45773,91499,2015-12-05,3,497
45774,45774,91501,2015-11-23,1,412
45775,45775,91492,2015-11-17,1,314
45776,45776,91494,2015-11-24,3,553
45777,45777,91502,2015-12-09,2,936
45778,45778,91509,2015-12-05,2,917
45779,45779,91511,2015-11-10,3,927
45780,45780,91517,2015-12-01,3,993
45781,45781,91504,2015-11-18,2,560
45782,45782,91508,2015-11-28,1,253
45783,45783,91510,2015-12-09,1,899
45784,45784,91518,2015-11-28,2,536
45785,45785,91526,2015-11-20,1,364
45786,45786,91528,2015-12-09,1,962
45787,45787,91530,2015-12-03,2,4
45788,45788,91533,2015-11-24,1,108
45789,45789,91534,2015-12-03,1,11
45790,45790,91535,2015-11-24,1,978
45791,45791,91538,2015-11-15,3,521
45792,45792,91540,2015-11-09,3,875
45793,45793,91542,2015-11-30,1,863
45794,45794,91544,2015-11-14,2,667
45795,45795,91546,2015-11-14,1,472
45796,45796,91548,2015-11-16,3,731
45797,45797,91549,2015-11-21,1,13
45798,45798,91550,2015-11-24,2,742
45799,45799,91553,2015-11-27,3,680
45800,45800,91554,2015-12-02,2,951
45801,45801,91557,2015-12-06,3,283
45802,45802,91560,2015-11-21,2,818
45803,45803,91561,2015-11-22,1,425
45804,45804,91563,2015-11-15,3,120
45805,45805,91564,2015-12-09,2,762
45806,45806,91567,2015-11-16,1,815
45807,45807,91571,2015-12-04,2,933
45808,45808,91575,2015-11-23,1,754
45809,45809,91577,2015-11-24,3,368
45810,45810,91583,2015-12-05,1,393
45811,45811,91585,2015-12-02,3,841
45812,45812,91599,2015-11-28,2,954
45813,45813,91600,2015-11-26,2,282
45814,45814,91566,2015-11-10,3,139
45815,45815,91603,2015-11-13,3,71
45816,45816,91572,2015-11-12,2,212
45817,45817,91609,2015-12-07,1,135
45818,45818,91574,2015-12-08,2,178
45819,45819,91611,2015-12-07,3,319
45820,45820,91580,2015-12-09,1,665
45821,45821,91582,2015-11-15,2,816
45822,45822,91584,2015-11-20,3,79
45823,45823,91588,2015-12-01,1,125
45824,45824,91590,2015-11-20,2,63
45825,45825,91591,2015-11-09,2,74
45826,45826,91596,2015-11-20,3,178
45827,45827,91597,2015-11-25,1,638
45828,45828,91604,2015-12-03,1,116
45829,45829,91608,2015-12-02,1,726
45830,45830,91610,2015-12-01,3,43
45831,45831,91612,2015-11-20,3,219
45832,45832,91614,2015-11-21,1,19
45833,45833,91615,2015-12-06,3,485
45834,45834,91616,2015-12-04,1,158
45835,45835,91617,2015-12-08,1,180
45836,45836,91618,2015-12-07,3,727
45837,45837,91619,2015-11-29,3,695
45838,45838,91620,2015-12-07,2,285
45839,45839,91621,2015-12-06,2,506
45840,45840,91624,2015-11-17,2,394
45841,45841,91641,2015-12-03,1,439
45842,45842,91651,2015-11-21,3,173
45843,45843,91656,2015-11-25,1,236
45844,45844,91627,2015-11-11,1,114
45845,45845,91628,2015-11-09,2,824
45846,45846,91631,2015-11-22,1,299
45847,45847,91633,2015-11-26,2,102
45848,45848,91676,2015-11-21,2,829
45849,45849,91636,2015-11-29,2,993
45850,45850,91637,2015-11-27,3,880
45851,45851,91679,2015-11-25,3,732
45852,45852,91639,2015-12-05,1,416
45853,45853,91680,2015-11-19,2,212
45854,45854,91653,2015-11-18,1,581
45855,45855,91655,2015-11-20,1,29
45856,45856,91657,2015-11-11,3,921
45857,45857,91659,2015-12-04,1,649
45858,45858,91661,2015-11-27,2,995
45859,45859,91665,2015-11-15,1,593
45860,45860,91666,2015-11-09,2,656
45861,45861,91667,2015-12-07,1,973
45862,45862,91668,2015-11-16,3,469
45863,45863,91669,2015-11-25,1,928
45864,45864,91673,2015-12-02,1,352
45865,45865,91674,2015-12-05,3,961
45866,45866,91675,2015-11-12,1,177
45867,45867,91687,2015-11-18,1,514
45868,45868,91696,2015-11-30,1,590
45869,45869,91699,2015-11-21,1,381
45870,45870,91688,2015-11-20,1,223
45871,45871,91692,2015-11-09,2,900
45872,45872,91694,2015-11-22,3,268
45873,45873,91703,2015-11-23,1,618
45874,45874,91704,2015-11-15,3,124
45875,45875,91708,2015-11-25,2,215
45876,45876,91710,2015-11-29,3,18
45877,45877,91713,2015-11-17,1,56
45878,45878,91714,2015-12-05,1,648
45879,45879,91716,2015-11-12,1,722
45880,45880,91718,2015-12-05,3,663
45881,45881,91725,2015-11-11,1,856
45882,45882,91726,2015-11-25,1,102
45883,45883,91727,2015-11-30,3,301
45884,45884,91730,2015-11-25,2,419
45885,45885,91731,2015-11-24,1,757
45886,45886,91732,2015-11-28,1,956
45887,45887,91733,2015-11-18,2,404
45888,45888,91734,2015-11-09,1,815
45889,45889,91738,2015-11-21,2,459
45890,45890,91739,2015-11-18,1,471
45891,45891,91740,2015-11-10,1,57
45892,45892,91741,2015-11-23,3,778
45893,45893,91751,2015-11-11,1,688
45894,45894,91756,2015-12-05,3,373
45895,45895,91764,2015-11-20,3,325
45896,45896,91785,2015-12-06,3,214
45897,45897,91737,2015-11-13,3,362
45898,45898,91744,2015-11-21,2,337
45899,45899,91746,2015-12-01,1,889
45900,45900,91748,2015-11-26,2,688
45901,45901,91750,2015-11-20,1,631
45902,45902,91758,2015-11-27,1,743
45903,45903,91761,2015-12-04,1,539
45904,45904,91770,2015-12-09,1,40
45905,45905,91772,2015-12-06,2,72
45906,45906,91774,2015-11-09,2,189
45907,45907,91778,2015-12-07,2,695
45908,45908,91782,2015-12-01,1,307
45909,45909,91784,2015-12-07,1,491
45910,45910,91791,2015-11-09,2,400
45911,45911,91793,2015-11-21,2,940
45912,45912,91795,2015-11-13,3,1000
45913,45913,91796,2015-11-15,3,671
45914,45914,91798,2015-11-26,3,453
45915,45915,91799,2015-12-09,1,930
45916,45916,91802,2015-11-09,1,112
45917,45917,91803,2015-11-22,1,73
45918,45918,91800,2015-11-16,2,903
45919,45919,91804,2015-11-29,2,136
45920,45920,91806,2015-12-03,1,162
45921,45921,91824,2015-11-16,1,627
45922,45922,91825,2015-11-15,2,923
45923,45923,91826,2015-11-17,1,735
45924,45924,91829,2015-11-26,3,115
45925,45925,91831,2015-12-01,1,126
45926,45926,91834,2015-11-19,1,126
45927,45927,91836,2015-12-07,3,290
45928,45928,91838,2015-11-25,1,902
45929,45929,91840,2015-12-06,2,211
45930,45930,91841,2015-11-14,1,727
45931,45931,91810,2015-12-02,1,112
45932,45932,91814,2015-11-27,1,568
45933,45933,91817,2015-11-21,1,533
45934,45934,91818,2015-11-24,2,248
45935,45935,91819,2015-12-09,2,155
45936,45936,91823,2015-11-28,1,731
45937,45937,91842,2015-11-21,1,394
45938,45938,91843,2015-11-09,3,579
45939,45939,91844,2015-11-13,3,317
45940,45940,91845,2015-11-21,2,212
45941,45941,91847,2015-11-30,1,190
45942,45942,91848,2015-12-06,1,315
45943,45943,91861,2015-11-13,2,511
45944,45944,91875,2015-11-10,1,121
45945,45945,91884,2015-11-15,1,820
45946,45946,91886,2015-12-01,2,456
45947,45947,91887,2015-11-28,3,821
45948,45948,91891,2015-12-05,2,902
45949,45949,91893,2015-11-10,1,340
45950,45950,91896,2015-11-09,3,16
45951,45951,91898,2015-11-11,3,621
45952,45952,91901,2015-11-14,3,310
45953,45953,91850,2015-12-06,2,794
45954,45954,91852,2015-11-16,3,127
45955,45955,91854,2015-12-06,1,288
45956,45956,91866,2015-11-10,3,815
45957,45957,91868,2015-12-02,1,218
45958,45958,91876,2015-12-02,1,670
45959,45959,91878,2015-12-06,2,445
45960,45960,91906,2015-11-29,3,143
45961,45961,91907,2015-12-06,3,982
45962,45962,91909,2015-12-08,2,481
45963,45963,91910,2015-11-10,1,944
45964,45964,91911,2015-11-19,1,477
45965,45965,91912,2015-11-13,3,118
45966,45966,91918,2015-12-08,3,873
45967,45967,91920,2015-11-28,3,672
45968,45968,91921,2015-12-03,2,540
45969,45969,91923,2015-12-01,2,357
45970,45970,91924,2015-11-15,2,457
45971,45971,91926,2015-11-12,3,682
45972,45972,91927,2015-11-23,1,384
45973,45973,91930,2015-11-14,2,229
45974,45974,91932,2015-11-26,1,654
45975,45975,91933,2015-11-29,3,997
45976,45976,91935,2015-11-19,1,391
45977,45977,91937,2015-12-09,3,602
45978,45978,91938,2015-12-02,1,947
45979,45979,91945,2015-11-25,2,544
45980,45980,91946,2015-12-01,1,220
45981,45981,91947,2015-11-17,2,692
45982,45982,91948,2015-12-01,3,25
45983,45983,91957,2015-11-30,3,462
45984,45984,91964,2015-11-11,2,711
45985,45985,91966,2015-12-05,1,438
45986,45986,91968,2015-11-28,3,487
45987,45987,91973,2015-11-13,3,832
45988,45988,91975,2015-11-30,1,86
45989,45989,91978,2015-11-28,1,452
45990,45990,91980,2015-11-10,2,780
45991,45991,91983,2015-12-06,1,88
45992,45992,91990,2015-11-09,2,56
45993,45993,91991,2015-11-13,2,129
45994,45994,91993,2015-11-15,2,592
45995,45995,91997,2015-12-08,2,963
45996,45996,91982,2015-11-18,3,328
45997,45997,91984,2015-12-03,3,719
45998,45998,91988,2015-11-15,3,178
45999,45999,92001,2015-11-29,3,904
46000,46000,92002,2015-11-10,1,779
46001,46001,92004,2015-11-27,2,111
46002,46002,92009,2015-11-12,1,978
46003,46003,92011,2015-11-11,2,788
46004,46004,92012,2015-12-04,1,438
46005,46005,92013,2015-11-25,2,215
46006,46006,91949,2015-11-22,1,768
46007,46007,91950,2015-11-25,2,284
46008,46008,92020,2015-11-11,3,635
46009,46009,91952,2015-11-16,1,231
46010,46010,92022,2015-11-22,1,606
46011,46011,91953,2015-12-05,3,75
46012,46012,92023,2015-12-04,2,7
46013,46013,91955,2015-11-11,1,801
46014,46014,92025,2015-12-01,1,150
46015,46015,91959,2015-11-11,3,819
46016,46016,91969,2015-11-22,1,145
46017,46017,91974,2015-11-12,1,848
46018,46018,91976,2015-11-17,3,262
46019,46019,91940,2015-11-16,1,805
46020,46020,91941,2015-11-12,1,858
46021,46021,91942,2015-12-02,1,379
46022,46022,91958,2015-12-01,1,763
46023,46023,92032,2015-11-27,2,920
46024,46024,92033,2015-12-04,2,884
46025,46025,92035,2015-11-20,2,952
46026,46026,92037,2015-11-26,1,683
46027,46027,92039,2015-12-01,3,813
46028,46028,92043,2015-11-27,1,766
46029,46029,92045,2015-11-26,2,923
46030,46030,92048,2015-11-22,2,232
46031,46031,92049,2015-11-22,1,987
46032,46032,92050,2015-12-02,3,214
46033,46033,92053,2015-11-30,2,268
46034,46034,92052,2015-12-06,2,674
46035,46035,92056,2015-11-15,3,444
46036,46036,92057,2015-12-08,3,710
46037,46037,92059,2015-11-27,2,641
46038,46038,92060,2015-11-29,1,398
46039,46039,92066,2015-12-05,2,300
46040,46040,92067,2015-11-11,1,164
46041,46041,92070,2015-11-28,1,264
46042,46042,92072,2015-11-26,1,963
46043,46043,92076,2015-11-26,3,858
46044,46044,92077,2015-12-09,2,771
46045,46045,92078,2015-11-11,2,576
46046,46046,92079,2015-11-21,3,729
46047,46047,92080,2015-11-30,1,569
46048,46048,92081,2015-11-26,2,936
46049,46049,92083,2015-11-22,1,218
46050,46050,92086,2015-11-20,1,884
46051,46051,92087,2015-11-21,3,818
46052,46052,92088,2015-11-12,2,980
46053,46053,92090,2015-11-17,2,748
46054,46054,92091,2015-12-05,2,447
46055,46055,92093,2015-11-30,3,847
46056,46056,92107,2015-11-12,1,932
46057,46057,92095,2015-12-06,2,550
46058,46058,92109,2015-11-15,1,262
46059,46059,92096,2015-12-03,3,771
46060,46060,92111,2015-11-11,2,10
46061,46061,92099,2015-11-09,1,235
46062,46062,92114,2015-11-24,3,653
46063,46063,92100,2015-12-06,2,609
46064,46064,92116,2015-11-11,1,408
46065,46065,92102,2015-12-05,1,377
46066,46066,92104,2015-11-22,1,294
46067,46067,92122,2015-11-11,2,710
46068,46068,92105,2015-12-04,3,980
46069,46069,92125,2015-11-18,3,230
46070,46070,92106,2015-11-27,1,909
46071,46071,92129,2015-11-18,3,139
46072,46072,92112,2015-11-27,1,293
46073,46073,92133,2015-11-21,2,413
46074,46074,92115,2015-12-06,1,769
46075,46075,92150,2015-11-21,2,676
46076,46076,92120,2015-11-27,1,352
46077,46077,92152,2015-12-09,3,468
46078,46078,92132,2015-11-24,1,344
46079,46079,92141,2015-11-21,2,938
46080,46080,92139,2015-11-28,3,863
46081,46081,92144,2015-11-16,1,175
46082,46082,92147,2015-11-13,3,243
46083,46083,92148,2015-11-09,1,845
46084,46084,92153,2015-11-11,1,437
46085,46085,92155,2015-12-07,1,490
46086,46086,92160,2015-11-24,2,973
46087,46087,92163,2015-11-27,2,319
46088,46088,92165,2015-12-05,1,10
46089,46089,92167,2015-11-29,2,456
46090,46090,92135,2015-11-25,1,935
46091,46091,92121,2015-11-18,3,77
46092,46092,92161,2015-11-23,1,469
46093,46093,92130,2015-11-11,1,869
46094,46094,92168,2015-11-13,3,800
46095,46095,92172,2015-11-26,2,844
46096,46096,92142,2015-12-09,3,198
46097,46097,92174,2015-11-22,2,11
46098,46098,92175,2015-12-08,1,853
46099,46099,92176,2015-11-25,2,357
46100,46100,92177,2015-12-05,3,646
46101,46101,92183,2015-11-11,2,228
46102,46102,92181,2015-11-09,3,456
46103,46103,92184,2015-12-03,2,751
46104,46104,92187,2015-11-17,2,357
46105,46105,92185,2015-12-06,3,355
46106,46106,92189,2015-11-23,1,312
46107,46107,92191,2015-11-13,1,657
46108,46108,92192,2015-11-14,3,167
46109,46109,92193,2015-11-27,1,820
46110,46110,92198,2015-12-03,2,903
46111,46111,92203,2015-11-21,1,610
46112,46112,92205,2015-11-26,3,816
46113,46113,92207,2015-12-02,1,963
46114,46114,92208,2015-11-15,2,939
46115,46115,92209,2015-11-15,2,799
46116,46116,92210,2015-11-27,1,480
46117,46117,92211,2015-11-20,1,3
46118,46118,92212,2015-11-09,3,860
46119,46119,92213,2015-11-29,1,699
46120,46120,92214,2015-12-02,1,366
46121,46121,92215,2015-12-02,1,587
46122,46122,92216,2015-11-14,3,529
46123,46123,92217,2015-12-09,1,910
46124,46124,92218,2015-12-09,2,436
46125,46125,92219,2015-11-29,3,450
46126,46126,92221,2015-11-19,2,988
46127,46127,92223,2015-11-16,3,417
46128,46128,92224,2015-12-02,1,982
46129,46129,92243,2015-11-11,1,768
46130,46130,92225,2015-12-01,3,554
46131,46131,92227,2015-12-08,1,145
46132,46132,92245,2015-11-19,2,33
46133,46133,92230,2015-12-04,2,592
46134,46134,92247,2015-12-08,2,352
46135,46135,92232,2015-11-16,1,615
46136,46136,92236,2015-11-24,2,774
46137,46137,92241,2015-12-02,3,375
46138,46138,92253,2015-11-15,2,403
46139,46139,92257,2015-12-07,2,738
46140,46140,92248,2015-12-03,2,586
46141,46141,92250,2015-12-07,2,592
46142,46142,92251,2015-11-15,1,328
46143,46143,92258,2015-11-15,2,249
46144,46144,92260,2015-12-08,2,991
46145,46145,92263,2015-11-14,3,676
46146,46146,92264,2015-12-02,3,697
46147,46147,92265,2015-11-27,2,305
46148,46148,92276,2015-11-24,1,559
46149,46149,92267,2015-11-24,2,810
46150,46150,92278,2015-11-09,1,341
46151,46151,92268,2015-11-26,3,706
46152,46152,92269,2015-12-07,3,669
46153,46153,92274,2015-12-06,3,78
46154,46154,92277,2015-11-09,1,288
46155,46155,92279,2015-11-12,1,163
46156,46156,92282,2015-11-09,3,283
46157,46157,92283,2015-11-21,2,688
46158,46158,92284,2015-11-29,1,792
46159,46159,92285,2015-11-25,1,422
46160,46160,92290,2015-11-29,3,979
46161,46161,92291,2015-11-22,2,131
46162,46162,92293,2015-12-09,2,70
46163,46163,92295,2015-11-21,1,397
46164,46164,92296,2015-12-08,3,224
46165,46165,92298,2015-12-07,3,253
46166,46166,92304,2015-11-16,3,327
46167,46167,92305,2015-11-25,2,257
46168,46168,92319,2015-12-01,2,312
46169,46169,92308,2015-11-09,2,971
46170,46170,92310,2015-11-30,1,249
46171,46171,92311,2015-12-09,1,773
46172,46172,92312,2015-11-15,2,811
46173,46173,92313,2015-11-23,2,330
46174,46174,92314,2015-12-05,3,193
46175,46175,92315,2015-11-10,3,228
46176,46176,92316,2015-11-22,3,367
46177,46177,92318,2015-11-18,2,685
46178,46178,92323,2015-11-13,1,750
46179,46179,92326,2015-11-17,2,228
46180,46180,92327,2015-12-09,2,712
46181,46181,92328,2015-11-16,3,61
46182,46182,92335,2015-11-17,2,482
46183,46183,92337,2015-12-09,3,679
46184,46184,92345,2015-11-11,2,28
46185,46185,92350,2015-11-18,3,91
46186,46186,92339,2015-12-03,1,549
46187,46187,92347,2015-12-06,3,871
46188,46188,92352,2015-11-15,3,741
46189,46189,92354,2015-12-01,1,445
46190,46190,92358,2015-11-20,1,748
46191,46191,92359,2015-12-08,3,533
46192,46192,92361,2015-12-04,2,772
46193,46193,92362,2015-11-25,3,627
46194,46194,92363,2015-11-18,1,633
46195,46195,92367,2015-11-23,3,722
46196,46196,92372,2015-11-26,2,991
46197,46197,92373,2015-11-25,3,463
46198,46198,92374,2015-11-13,2,676
46199,46199,92375,2015-12-04,2,10
46200,46200,92378,2015-11-16,2,772
46201,46201,92381,2015-11-28,3,416
46202,46202,92382,2015-11-13,3,558
46203,46203,92383,2015-11-29,3,577
46204,46204,92384,2015-11-28,3,196
46205,46205,92386,2015-11-11,1,297
46206,46206,92387,2015-11-27,2,394
46207,46207,92388,2015-11-22,3,539
46208,46208,92389,2015-11-13,2,538
46209,46209,92393,2015-11-15,1,175
46210,46210,92396,2015-12-08,3,264
46211,46211,92399,2015-12-09,2,468
46212,46212,92401,2015-11-13,1,272
46213,46213,92402,2015-11-23,1,365
46214,46214,92404,2015-12-09,2,775
46215,46215,92406,2015-11-23,3,296
46216,46216,92408,2015-12-07,1,30
46217,46217,92410,2015-12-05,2,439
46218,46218,92413,2015-11-27,1,146
46219,46219,92416,2015-12-09,2,989
46220,46220,92420,2015-11-27,2,536
